trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
2624,False,"{'a': 0.6, 'e': 0.6558624000000001}",25,16,-3.8254113373450274,"{0: 6, 1: 3, 2: 0, 3: 0, 4: 0}",1
2625,False,"{'a': 0.6, 'e': 0.6556000000000001}",25,9,-4.792716702217492,"{0: 13, 1: 2, 2: 1, 3: 0, 4: 0}",1
2626,False,"{'a': 0.6, 'e': 0.6553375}",20,0,-65.05314586659102,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
2627,False,"{'a': 0.6, 'e': 0.6550749}",25,0,-81.74795144149309,"{0: 18, 1: 1, 2: 4, 3: 1, 4: 1}",0
2628,False,"{'a': 0.6, 'e': 0.6548122000000001}",20,0,-79.80277885923039,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 2}",0
2629,False,"{'a': 0.6, 'e': 0.6545494000000001}",25,0,-107.78165750715712,"{0: 15, 1: 5, 2: 2, 3: 2, 4: 1}",0
2630,False,"{'a': 0.6, 'e': 0.6542865000000001}",25,0,-79.68814741122412,"{0: 19, 1: 2, 2: 2, 3: 0, 4: 2}",0
2631,False,"{'a': 0.6, 'e': 0.6540235000000001}",25,0,6.862902269874285,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
2632,False,"{'a': 0.6, 'e': 0.6537604000000001}",25,0,-59.35971886283397,"{0: 20, 1: 1, 2: 2, 3: 1, 4: 1}",0
2633,False,"{'a': 0.6, 'e': 0.6534972000000001}",25,0,-87.64860447202275,"{0: 18, 1: 3, 2: 2, 3: 0, 4: 2}",0
2634,False,"{'a': 0.6, 'e': 0.6532339000000001}",20,7,-97.56851549655212,"{0: 8, 1: 0, 2: 3, 3: 0, 4: 2}",1
2635,False,"{'a': 0.6, 'e': 0.6529705000000001}",30,2,-32.73476452370787,"{0: 20, 1: 4, 2: 4, 3: 0, 4: 0}",1
2636,False,"{'a': 0.6, 'e': 0.6527070000000001}",25,0,-104.44644836570322,"{0: 19, 1: 0, 2: 3, 3: 1, 4: 2}",1
2637,False,"{'a': 0.6, 'e': 0.6524434000000001}",20,0,-71.92238843496138,"{0: 12, 1: 1, 2: 6, 3: 1, 4: 0}",0
2638,False,"{'a': 0.6, 'e': 0.6521797000000001}",30,0,-102.4819900994077,"{0: 23, 1: 2, 2: 2, 3: 1, 4: 2}",0
2639,False,"{'a': 0.6, 'e': 0.6519159000000001}",20,0,-5.451102918676863,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
2640,False,"{'a': 0.6, 'e': 0.6516520000000001}",30,0,-46.681381348302146,"{0: 24, 1: 0, 2: 4, 3: 2, 4: 0}",0
2641,False,"{'a': 0.6, 'e': 0.6513880000000001}",30,2,-73.01990884314165,"{0: 21, 1: 2, 2: 3, 3: 1, 4: 1}",1
2642,False,"{'a': 0.6, 'e': 0.6511239000000001}",20,13,-42.51173985307961,"{0: 4, 1: 2, 2: 0, 3: 0, 4: 1}",1
2643,False,"{'a': 0.6, 'e': 0.6508597}",20,0,-31.06499517195575,"{0: 15, 1: 2, 2: 2, 3: 1, 4: 0}",0
2644,False,"{'a': 0.6, 'e': 0.6505954}",25,9,-20.075539932830182,"{0: 11, 1: 2, 2: 3, 3: 0, 4: 0}",1
2645,False,"{'a': 0.6, 'e': 0.650331}",25,8,6.679482782652296,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
2646,False,"{'a': 0.6, 'e': 0.6500665}",25,0,-61.021968541347945,"{0: 16, 1: 5, 2: 3, 3: 1, 4: 0}",0
2647,False,"{'a': 0.6, 'e': 0.6498019}",30,11,-102.16993570535756,"{0: 11, 1: 2, 2: 3, 3: 2, 4: 1}",1
2648,False,"{'a': 0.6, 'e': 0.6495372}",25,6,-22.66820251071431,"{0: 14, 1: 3, 2: 1, 3: 1, 4: 0}",1
2649,False,"{'a': 0.6, 'e': 0.6492724000000001}",20,6,-47.77243059696864,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 1}",1
2650,False,"{'a': 0.6, 'e': 0.6490075000000001}",25,0,-89.34722091758329,"{0: 20, 1: 0, 2: 3, 3: 0, 4: 2}",0
2651,False,"{'a': 0.6, 'e': 0.6487425000000001}",20,13,11.274818226065705,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2652,False,"{'a': 0.6, 'e': 0.6484774000000001}",25,7,-17.865324917491996,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 0}",1
2653,False,"{'a': 0.6, 'e': 0.6482122000000001}",20,11,-5.779805342126394,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
2654,False,"{'a': 0.6, 'e': 0.6479469000000001}",25,13,-27.875182243079475,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 1}",1
2655,False,"{'a': 0.6, 'e': 0.6476815000000001}",20,0,-18.17506922260804,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
2656,False,"{'a': 0.6, 'e': 0.6474160000000001}",20,0,-47.478041487340825,"{0: 15, 1: 3, 2: 1, 3: 0, 4: 1}",0
2657,False,"{'a': 0.6, 'e': 0.6471504000000001}",20,7,-62.23850010706564,"{0: 10, 1: 0, 2: 0, 3: 2, 4: 1}",1
2658,False,"{'a': 0.6, 'e': 0.6468847000000001}",30,0,-93.35853702716604,"{0: 24, 1: 1, 2: 2, 3: 1, 4: 2}",0
2659,False,"{'a': 0.6, 'e': 0.6466189000000001}",20,0,-7.924585717372499,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
2660,False,"{'a': 0.6, 'e': 0.6463530000000001}",20,0,-76.64943132268242,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
2661,False,"{'a': 0.6, 'e': 0.6460870000000001}",20,0,-61.11511799132439,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
2662,False,"{'a': 0.6, 'e': 0.6458209}",20,6,-37.41243229328372,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 1}",1
2663,False,"{'a': 0.6, 'e': 0.6455547}",20,6,-47.9976726023947,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 1}",1
2664,False,"{'a': 0.6, 'e': 0.6452884}",25,0,-10.03482816875193,"{0: 22, 1: 0, 2: 2, 3: 1, 4: 0}",0
2665,False,"{'a': 0.6, 'e': 0.645022}",20,0,-27.180976444293833,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",0
